ideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Feb 28 14:20:20.083722 CS14_TS15_MBC_Andong minor raised alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Feb 28 14:20:25.486933 CS14_TS15_MBC_Andong minor cleared alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Feb 28 15:29:54.686016 CS14_TS15_MBC_Andong minor raised alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Feb 28 15:29:55.486294 CS14_TS15_MBC_Andong minor cleared alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Feb 29 04:36:01.285132 CS14_TS15_MBC_Andong minor raised alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Feb 29 04:45:01.184816 CS14_TS15_MBC_Andong minor cleared alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Feb 29 14:08:30.384502 CS14_TS15_MBC_Andong minor raised alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Feb 29 14:08:36.593274 CS14_TS15_MBC_Andong minor cleared alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Feb 29 14:11:00.885347 CS14_TS15_MBC_Andong minor raised alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Feb 29 14:11:36.083412 CS14_TS15_MBC_Andong minor cleared alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Feb 29 14:14:25.013314 CS14_TS15_MBC_Andong minor raised alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Feb 29 14:14:47.284293 CS14_TS15_MBC_Andong minor cleared alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Feb 29 14:23:41.784674 CS14_TS15_MBC_Andong minor raised alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Feb 29 14:23:59.085849 CS14_TS15_MBC_Andong minor cleared alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Feb 29 14:31:36.583771 CS14_TS15_MBC_Andong minor raised alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Feb 29 14:31:44.185066 CS14_TS15_MBC_Andong minor cleared alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Feb 29 14:56:06.084885 CS14_TS15_MBC_Andong minor raised alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Feb 29 14:56:23.483408 CS14_TS15_MBC_Andong minor cleared alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Feb 29 14:57:39.583821 CS14_TS15_MBC_Andong minor raised alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Feb 29 14:57:50.884625 CS14_TS15_MBC_Andong minor cleared alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Feb 29 15:07:17.384527 CS14_TS15_MBC_Andong minor raised alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Feb 29 15:07:22.084366 CS14_TS15_MBC_Andong minor cleared alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Mar  1 04:36:01.283405 CS14_TS15_MBC_Andong minor raised alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Mar  1 04:45:01.183727 CS14_TS15_MBC_Andong minor cleared alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Mar  1 15:48:00.093309 CS14_TS15_MBC_Andong minor raised alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Mar  1 15:48:06.596893 CS14_TS15_MBC_Andong minor cleared alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Mar  1 21:17:38.828957 CS14_TS15_MBC_Andong major raised alarm.statmux.communication.failure liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/processings/Processings_0/stream/Audio_2_encoded_1 StatMux communication failed StatMux communication failed for service=CS14_TS15_MBC_Andong;processing=Processings_0;streamAudio=Audio_2_encoded_1;sdt=CS14_MBC_AnDong 
Mar  1 21:17:38.997628 CS14_TS15_MBC_Andong major raised alarm.statmux.communication.failure liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/processings/Processings_0/stream/Audio_1_encoded_1 StatMux communication failed StatMux communication failed for service=CS14_TS15_MBC_Andong;processing=Processings_0;streamAudio=Audio_1_encoded_1;sdt=CS14_MBC_AnDong 
Mar  1 21:17:39.230495 CS14_TS15_MBC_Andong major raised alarm.statmux.communication.failure liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/processings/Processings_0/stream/Video_01_enc_1 StatMux communication failed StatMux communication failed for service=CS14_TS15_MBC_Andong;processing=Processings_0;streamVideo=Video_01_enc_1;sdt=CS14_MBC_AnDong 
Mar  1 21:17:39.293663 CS14_TS15_MBC_Andong major cleared alarm.statmux.communication.failure liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/processings/Processings_0/stream/Audio_1_encoded_1 StatMux communication failed StatMux communication failed for service=CS14_TS15_MBC_Andong;processing=Processings_0;streamAudio=Audio_1_encoded_1;sdt=CS14_MBC_AnDong 
Mar  1 21:17:39.296182 CS14_TS15_MBC_Andong major cleared alarm.statmux.communication.failure liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/processings/Processings_0/stream/Audio_2_encoded_1 StatMux communication failed StatMux communication failed for service=CS14_TS15_MBC_Andong;processing=Processings_0;streamAudio=Audio_2_encoded_1;sdt=CS14_MBC_AnDong 
Mar  1 21:17:39.297981 CS14_TS15_MBC_Andong major cleared alarm.statmux.communication.failure liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/processings/Processings_0/stream/Video_01_enc_1 StatMux communication failed StatMux communication failed for service=CS14_TS15_MBC_Andong;processing=Processings_0;streamVideo=Video_01_enc_1;sdt=CS14_MBC_AnDong 
Mar  2 04:36:01.218741 CS14_TS15_MBC_Andong minor raised alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Mar  2 04:45:01.161726 CS14_TS15_MBC_Andong minor cleared alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Mar  3 04:36:01.219627 CS14_TS15_MBC_Andong minor raised alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Mar  3 04:45:01.162092 CS14_TS15_MBC_Andong minor cleared alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Mar  4 02:32:15.229577 CS14_TS15_MBC_Andong minor raised alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Mar  4 02:32:21.137780 CS14_TS15_MBC_Andong minor raised alarm.capture.audiosilence liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputAudio/Audio_2 Input audio silent Input audio silent for service=CS14_TS15_MBC_Andong;inputAudio=Audio_2;sdt=CS14_MBC_AnDong 
Mar  4 02:34:35.603691 CS14_TS15_MBC_Andong minor raised alarm.capture.audiosilence liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputAudio/Audio_1 Input audio silent Input audio silent for service=CS14_TS15_MBC_Andong;inputAudio=Audio_1;sdt=CS14_MBC_AnDong 
Mar  4 02:46:16.241246 CS14_TS15_MBC_Andong minor cleared alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Mar  4 02:46:16.368948 CS14_TS15_MBC_Andong minor cleared alarm.capture.audiosilence liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputAudio/Audio_2 Input audio silent Input audio silent for service=CS14_TS15_MBC_Andong;inputAudio=Audio_2;sdt=CS14_MBC_AnDong 
Mar  4 02:46:16.370500 CS14_TS15_MBC_Andong minor cleared alarm.capture.audiosilence liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputAudio/Audio_1 Input audio silent Input audio silent for service=CS14_TS15_MBC_Andong;inputAudio=Audio_1;sdt=CS14_MBC_AnDong 
Mar  4 04:36:01.220833 CS14_TS15_MBC_Andong minor raised alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Mar  4 04:45:01.163109 CS14_TS15_MBC_Andong minor cleared alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Mar  4 11:15:04.317934 CS14_TS15_MBC_Andong minor raised alarm.capture.audiosilence liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputAudio/Audio_2 Input audio silent Input audio silent for service=CS14_TS15_MBC_Andong;inputAudio=Audio_2;sdt=CS14_MBC_AnDong 
Mar  4 11:54:38.459841 CS14_TS15_MBC_Andong minor cleared alarm.capture.audiosilence liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputAudio/Audio_2 Input audio silent Input audio silent for service=CS14_TS15_MBC_Andong;inputAudio=Audio_2;sdt=CS14_MBC_AnDong 
Mar  5 04:36:01.225576 CS14_TS15_MBC_Andong minor raised alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Mar  5 04:45:01.160354 CS14_TS15_MBC_Andong minor cleared alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Mar  5 14:48:59.887875 CS14_TS15_MBC_Andong minor raised alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Mar  5 14:49:39.796705 CS14_TS15_MBC_Andong minor cleared alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Mar  5 14:51:18.455978 CS14_TS15_MBC_Andong minor raised alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Mar  5 14:51:31.606517 CS14_TS15_MBC_Andong minor cleared alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Mar  5 15:01:04.978820 CS14_TS15_MBC_Andong minor raised alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Mar  5 15:01:17.960358 CS14_TS15_MBC_Andong minor cleared alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Mar  5 15:12:03.507659 CS14_TS15_MBC_Andong minor raised alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Mar  5 15:12:10.443351 CS14_TS15_MBC_Andong minor cleared alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Mar  6 00:16:52.277225 CS14_TS15_MBC_Andong major raised alarm.statmux.communication.failure liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/processings/Processings_0/stream/Audio_1_encoded_1 StatMux communication failed StatMux communication failed for service=CS14_TS15_MBC_Andong;processing=Processings_0;streamAudio=Audio_1_encoded_1;sdt=CS14_MBC_AnDong 
Mar  6 00:16:52.279025 CS14_TS15_MBC_Andong major raised alarm.statmux.communication.failure liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/processings/Processings_0/stream/Audio_2_encoded_1 StatMux communication failed StatMux communication failed for service=CS14_TS15_MBC_Andong;processing=Processings_0;streamAudio=Audio_2_encoded_1;sdt=CS14_MBC_AnDong 
Mar  6 00:16:52.446838 CS14_TS15_MBC_Andong major raised alarm.statmux.communication.failure liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/processings/Processings_0/stream/Video_01_enc_1 StatMux communication failed StatMux communication failed for service=CS14_TS15_MBC_Andong;processing=Processings_0;streamVideo=Video_01_enc_1;sdt=CS14_MBC_AnDong 
Mar  6 00:16:53.714351 CS14_TS15_MBC_Andong major cleared alarm.statmux.communication.failure liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/processings/Processings_0/stream/Audio_1_encoded_1 StatMux communication failed StatMux communication failed for service=CS14_TS15_MBC_Andong;processing=Processings_0;streamAudio=Audio_1_encoded_1;sdt=CS14_MBC_AnDong 
Mar  6 00:16:53.715957 CS14_TS15_MBC_Andong major cleared alarm.statmux.communication.failure liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/processings/Processings_0/stream/Audio_2_encoded_1 StatMux communication failed StatMux communication failed for service=CS14_TS15_MBC_Andong;processing=Processings_0;streamAudio=Audio_2_encoded_1;sdt=CS14_MBC_AnDong 
Mar  6 00:16:53.717606 CS14_TS15_MBC_Andong major cleared alarm.statmux.communication.failure liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/processings/Processings_0/stream/Video_01_enc_1 StatMux communication failed StatMux communication failed for service=CS14_TS15_MBC_Andong;processing=Processings_0;streamVideo=Video_01_enc_1;sdt=CS14_MBC_AnDong 
